ip_location,content,label
广东,这么漂亮的小姐姐，一定缺一双像我家漂亮的鞋子👠[捂脸][捂脸][玫瑰][玫瑰][玫瑰][比心][比心][比心],1.0
湖南,怀孕前,1.0
湖北,生孩子就像打游戏一样！ 顶级了就要专职 ！养孩子 不是为了防儿养老 也不是为了传宗接代！ 就图个体验，只希望孩子身体健康 成绩好不好无所谓  平安快乐就好！,0.0
陕西,真的很喜欢小孩[送心],0.0
新疆,谁说我生了两个儿子，那是我的两个小兄弟[灵机一动],0.0
未知,会会会，会很惨，别惦记咱丁克那点破事，去奶好你自己的娃吧真是的[微笑R],2.0
内蒙古,不用早起做早点 送上学[笑哭R],2.0
未知,能睡觉为什么不选择睡觉,1.0
北京,防不了老 也带不来什么  但是你老的时候能回想养娃时候的日子 总之老了还有个牵挂了,0.0
山东,你是带孩子来的，不是孩子自己来的,1.0
未知,其实吧，老了如果身体好，也没有太多啥需要养的。就是可能去医院，做手术需要家人签字啊之类的比较麻烦。身体不好的话，特别是老年痴呆，有没有子女你的存在状态就是那样了。子女除了能提供一些经济支持，也做不了太多。,1.0
湖南,Pua女性文章。姐妹们去看别的,1.0
未知,这个问题在我们闽南太突出了。以前在老人眼里，生女孩=不会生。这种媳妇在婆家的待遇可想而知。希望随着时代的变迁，这种老封建思想能消亡,1.0
未知,丁克总归是少数 不生孩子又不是特别需要炫耀的事 怎么那么多人好像当个奖章似的 喜欢就生 不喜欢就算[石化R],1.0
江苏,很多人爱送小孩出去念书，丢给爷爷奶奶带，难道所有小孩都会成龙成凤吗，对于我来说一家人每天在一起，孩子健康快乐已经是天大的幸福了。,0.0
广东,有钱就一直爽，没钱啥年龄段都不爽。,1.0
未知,暂时，就我当下啊，我不想生，但以后可能改变的啊，都不一定[偷笑R],2.0
意大利,不用活这么久，父母走了自己也跟着去了,1.0
未知,我觉得博主说得很好啊，也是呼吁大家理性对待，一定要做好准备，根据自己的切实体验给出建议，但是为啥评论区有些人的戾气这么重呢？,1.0
广东,生孩子的好处，体验做父母,0.0
未知,支持生也支持不生，但是口口声声说不生最后巴巴的去生孩子的我只会狠狠嘲笑[偷笑R],1.0
美国,姐们儿你画画妆就行了[偷笑R]再打两针玻尿酸 肉毒 完美,1.0
江西,[微笑][微笑][微笑],1.0
湖北,反正我周围老了没孩子的老人，主要是内心寂寞，什么都是一个人，大家都很同情，平时说话的人也没有，老了，搞不动了，房间很臭,0.0
四川,不是生娃，是熬夜带娃,1.0
湖北,不听不信不照做[害羞],1.0
未知,现在网上说不婚不育的大多是二十出头的呀。生活中，30左右结了婚的不生小孩的很少,0.0
江苏,但其实不是每个父母都爱孩子的真的,2.0
