ip_location,content,label
山东,为了完成任务，为了生命的的延续罢了[裂开],0.0
四川,爽了几十年老了过的惨是我应得的[doge],2.0
未知,那就不结婚了，只谈恋爱就好了,1.0
安徽,这么说吧，我愿意带着儿子去逛商场，还用解释么,0.0
江苏,我生孩子，纯粹是自己喜欢她的陪伴，不要求她回报，她开心，我开心就好[惊喜] 90后的父母，我开放的很🥰,0.0
美国,我叔丁克到50岁，因此而离婚。52岁遇上了小25岁的女友，53岁再婚，今年59岁连生3个女儿[笑哭R],0.0
北京,不喜欢孩子 但为了家人为了老公一直在寻找生孩子的真谛 持续的自我劝说 但又推翻 循环反复 我就是不理解生孩子是人生圆满 生孩子是一种人生体验这些说法 这么多体验我为什么要非体验生孩子 看了你的分享 我觉得有很多点相像 感谢你 心里得到了宽慰 至少在此时,2.0
天津,啊？他们不会以为不生孩子的，会和生了孩子的一样显老吧～[偷笑R]人家不生孩子的60岁还和40岁一样年轻耶～～,1.0
未知,我们不生孩子的人也不会成天满大街张扬啊[笑哭R],2.0
广东,谈什么跨越，把各阶级的衣食住行的问题解决下，我还会一天到晚挤破头去跨越吗？老是在掩盖根本问题，误导人民,1.0
广东,[捂脸],1.0
广西,现在的工作强度感觉活不到75……,1.0
未知,最难以理解的是，说不生的朋友结果都生了，只有我当真了[抓狂R],0.0
福建,还好我是同性恋[送心],2.0
未知,有弟弟妹妹且带过他们的谁想生孩子啊[汗颜R],2.0
广西,有没有可能只是头发短了的原因[黄金薯R]我看最后一张的肤色很好呀,0.0
上海,生了穷一生,2.0
未知,我本来很后悔生孩子，直到我妈得了癌症，我跟我弟跑上跑下，她跟我爸挂号不会，体检报告单不会下载，术后大出血，我弟全市狂奔找血库。我只能说血缘是个很神奇的东西,0.0
四川,现在阳阳去的，能活到65吗[笑哭R][笑哭R],1.0
重庆,是的是的，真的，自己肉眼可见的老了很多[石化R][石化R],1.0
新疆,孩子真的很可爱，很美好，能让我们体会为人父母的美好，可是就因为她他太可爱了，太美好了，我不想让他她来到这个不美好的世界，不想让他们继续吃我们吃过的苦，父母之爱子则为之计深远，他们没有选择权，说我无能也好，胆小也罢，我不会自己没有准备好的时候，不会为了传宗接代，不会为了脸面，更不会为了养老，不会让他们一出生就成为工具人，我只会想给他们我全部的爱，一起陪伴，成长，成全彼此，如果做不到，那我不会让他来到这个世界的，这辈子没有缘分，下辈子还有的[感谢][感谢][感谢],0.0
未知,圈子问题吧，我是农村的，不生孩子是不存在的,0.0
江苏,你这真是我的理想生活，真的好羡慕啊,1.0
未知,再补一个：孩子之后跟谁姓，单个孩子怎么定，多个孩子怎么定,1.0
未知,圈子吧，我们本科宿舍全是母胎solo，今年我研究生毕业，一问还是一宿舍单身[笑哭R],1.0
广东,没有人值得我给他生孩子，自己也讨厌孩子。老了走不动了我就自己去死（我好极端，但是真实想法）,2.0
山东,生孩子的目的让公婆闭嘴,1.0
北京,我[笑哭R],1.0
未知,因为他们不需要带[笑哭R] 我老公也是 我们的猫无毛猫，每次poop poop完都要擦屁屁，追着擦[捂脸R] 然后他就说，以后有孩子也要这样的话他会精神分裂的,2.0
北京,让你清醒，我先生和前妻的女儿，在他结肠癌期间不来探望，在他病危时候出京旅行，不参与墓地购买，拒绝参加下葬，现在一门心思和我打官司争遗产，一个20多岁，暨南大学生，为了法院能多判她遗产，不惜在法庭把爸爸说的一文不值，真不理解为什么会有这样的孩子。大家不用好奇，我不是小三上位，我先生离婚后我们认识的。我先生对女儿很好，我自问没有亏待孩子，我先生给红包的时候我也给一份，孩子18岁成人礼我给准备后备箱惊喜，还给买了绿色苹果14。我先生被离婚，没有贷款的房子和车都给前妻和孩子了，自己拿走了还欠140万贷款的房子。她女儿觉得爸爸不能给她买奢侈品，不能带她去高级餐厅，爸爸对她学习严格要求，说她如果不能好好学习将来没出息，因为以上这些而怨恨爸爸。,2.0
山西,最羡慕年轻也享受老了也享受的人。。。,1.0
未知,像我，哈哈哈，我和我公每天就是换着广场的餐厅吃,1.0
浙江,教他做人,0.0
广东,孩子真的带来快乐,0.0
北京,这世道不适合孩子生长，幸福指数太低,2.0
未知,我家属于不会耽误我花钱但是，实际上我知道家里情况也就这样，局限性太大了，这是社会问题，社会不想你有钱。,1.0
广东,"不生小孩子，那就不要结婚了。
反正结婚了，也要离。",0.0
广东,平常人的工资应该都不高吧，这花销那花销都存不了多少，到老了，凭那点钱过日子吗？有个孩子至少能养养你，陪伴着你，到你死去了还有人记得你,0.0
浙江,可爱吧，我儿子[大金牙],0.0
未知,说到我心里去了,1.0
江苏,人在进步！思想也要进步！想的通最好,1.0
北京,各有各的活法.没有对错.,1.0
重庆,"19岁离开家求学，一个人晃荡了20年。突然前年有了孩子～
带娃很辛苦，瘦了七八斤。
但是看着这个曾经在医院双手捧着睡了两晚的小孩，每天在回家时冲着我跑来，嘴里念叨着爸爸抱抱～
才发现，生命的宽度可以自己把握拓宽、生命的长度需要一个崽来延长。",0.0
北京,只要有人问我都回答没用没好处 浪费钱浪费时间。不结婚最好。 因为自己过得好的地方三言两语说不清楚。。。,2.0
未知,不会，社会竞争大，没什么意义,2.0
福建,首先你要确定你能活到65岁，其次爽了大半辈子，还要怎么样,1.0
新疆,第二年的状态挺好的,1.0
山东,刚生完那张照片状态好好啊,1.0
浙江,我觉得应该是先有一个很爱伴侣，你愿意和他拥有一个共同的生命，你愿意把两人的爱在下一代延续，你愿意和他一起做父母经历各种不同的身份承受各种不同的感受。你把你们的爱延续，让他能去找另一个爱的人去延续他的爱,0.0
江苏,我倒不是长辈劝，是我自己想要,0.0
福建,治愈我呀,0.0
未知,刚看到一个网友说的，有个老了无儿无女的进养老院，因为兜不住屎，经常被扇耳光。,0.0
未知,哎，感觉生个宝宝真的好难[哭惹R]恐婚恐育的一天,2.0
未知,我是男的我觉得生不生都行，看她怎么想,1.0
上海,能活到个七十，80就差不多了。遇到老人看的越开觉得那些东西没有什么。再说了，朋友也都走了，差不多就行了，重新开始不好吗？,1.0
山东,没觉得,1.0
广东,猫猫好可爱,1.0
广东,说的很对，占用国家生育资源，要追责[偷笑],2.0
法国,第三点也是我不想要孩子的原因！真的怕有了孩子不是鸡死他就是内耗死我[笑哭R],2.0
河南,其实男方是独生子的话，想要个孩子也可以理解，但是这终究是两个人的事情，女孩子不愿意的话，也不能强迫,1.0
黑龙江,太通透了，儿女指不上都有自己的家，哪有心里照顾你啊，生活压力那么大，钱也不好挣，怎么养老人？,1.0
北京,你们那一代是穷，但买东西也便宜啊[捂脸]现在什么都贵。,2.0
河南,明白了  65岁紫砂,1.0
江苏,生孩子的可以“有理有据”地骂丁克族[偷笑R],1.0
四川,55-75不会不爽的，其实50多身体还不错，因为没有小孩有大把时间照顾自己，也在年轻时攒下了钱，身体会比同龄人好很多，退休后甚至可以随心所欲地去工作，比如摆个小吃摊或者被单位返聘，种点小蔬菜瓜果自己吃，而且不生孩子不代表举目无亲，还有哥哥姐姐弟弟妹妹，以及她们的孩子，虽然不可能完全依靠，但有事的时候也不会完全不管（自己的子女也不一定能管），75岁之后可能会难一点，但是找个保姆或者家政还是能解决大部分问题，最后写好遗嘱把自己托付给信得过的亲戚，然后没什么遗憾地死去,2.0
广西,爱死这身材了,1.0
江苏,贫瘠  还是什么,1.0
山东,百分之八十的丁克都会后悔，不过你算幸运了，想要还能怀上，有的人后悔了但一直要不上,0.0
未知,不想生，但是又想要一个可爱的女鹅[害羞R],0.0
四川,羡慕，,1.0
广东,谈恋爱之前我就跟我男朋友说我不想要孩子问他能不能接受，他说他也不想要[泪奔]，现在在一起一年多了又谈到生孩子这个话题，他总想劝服我生[暗中观察]，不知道我们最后会不会因为这个分手,2.0
山西,前提是这个孩子和你很亲而且还孝顺 并且能自己养活的了自己 还在你身边 和现在的你一样 那才是真的依靠,0.0
山西,生了孩子以后感觉她就是我的动力，多累都会对她笑[不失礼貌的微笑],0.0
未知,这咱们在结婚前就有去上课，要大家考虑了。我们当时没好意思谈钱的事，还算好，我们俩都不是太计较的，我们是生了第一个孩子后才开始有共同账户。我觉得还是结婚前就把丑话说前面比较好，免得以后达不成共识。,0.0
日本,怎么选都有遗憾,1.0
广东,睡衣真多,1.0
浙江,天天搞对立 抖音的东西都是毫无营养 搞中国人的,1.0
四川,接受自己的平庸，也不想让自己的孩子来到这个世界上受苦受难,2.0
重庆,啥发际线还越来越高[失望R][失望R]我这个本来发际线就很高的都不敢怀了[失望R][失望R],1.0
未知,很现实也很中肯，我现在有体会我们从检查到现在花了最少4.5w了，目前怀孕8➕后期检查还一大堆，公公婆婆只是嘴上问候，所有的钱都得指望老公，一个县城我现在已经开始焦虑了，老公一个月工资不到1w就目前来看压力杠杠的,0.0
未知,十个指头没有一样齐，各有各烦恼，关键是烦恼是不是你可以承受的,1.0
重庆,还好吧，毕竟过了几年啊,1.0
河北,"跟大家普及一下婚姻法吧
1.不领结婚证分开顶多算分手，法律上还是头婚。
2.小3孩子一样有继承权不用承担负债。
3.男方或者男方原生家庭欠下的债款，非婚女方和孩子不用偿还，结婚对象要承担夫妻共同债务。
4.男方犯罪，非婚孩子不影响上学和考公，合法婚姻对象必须承担，除非女方隐忍别报警。
5.不会因为已婚未育找不到工作
6.新的婚姻法，彩礼可以退，嫁妆是赠予，法律规定！有本事你就去告
7.没结婚打人是故意伤害，有结婚证打死你也是家庭纠纷，结婚证就是男人合法打人的保护伞，如果你身强体壮抗揍还能打赢就太好了[害羞]。
还有最重要的一条妇科病:男性带菌不带病，女性一接触就发病，这就是女性生理结构弱点。",2.0
江苏,我怎么觉得怀孕的时候最美啊，是不是我眼光有问题啊[笑哭R],0.0
江苏,渐渐的活成了父母想要的样子。,1.0
未知,无所谓 00后会出手,1.0
重庆,但我不明白有什么好针扎的，生老病死人生常态，你不过是想与众不同，但实质也是普通人，你即不是居理夫人也不是武则天，况且她两都有生孩子。,1.0
湖南,说的还是挺有道理的，但是孩子也不是你想要他就立马来了的[笑哭R],1.0
内蒙古,懂了，65去世[害羞R],1.0
未知,这样算计的婚姻不会长久的，要么老公是个窝囊废，要么离婚，不会有第三个选项。[偷笑R],1.0
江西,有天晚上玩手机玩累了，转头一看女儿躺在旁边静静睡着，手小小的一只，鼻子嘴巴一呼一呼的,0.0
山东,穷和阶级固化好像不是阻碍生育的主要原因 印度 够穷吧 阶级够固化吧 种姓制度 但是不耽误生孩子,1.0
浙江,这个绝对跟基因有关，我见过18岁娃娃脸生完孩子断崖式衰老成40岁的，她老公带她去溜街我差点以为是他老妈[笑哭R][笑哭R]，但是也有女同学生完两个孩子仍然是少女,1.0
北京,整个人气色一直都很不错啊，说明一直生活一直很幸福吧[微笑R],1.0
四川,你倒是有人养老！如果你没有子女当我没说,0.0
未知,不是，都要跟闺蜜做邻居了……不应该需要的是闺蜜吗[笑哭R],1.0
浙江,满足父母的传宗接代的任务罢了,1.0
广东,住过医院看到无家属的病人就知道了！,0.0
河北,老的快和老的慢的区别,1.0
美国,就是因为没孩子，所以才能活到105岁呀,2.0
湖南,没想那么多！一切水到渠成,1.0
广东,当我老了我就直接噶了[笑哭R]，不用忍受那么多痛苦,1.0
安徽,[吐舌][吐舌],1.0
中国香港,你们真的指望小孩会给父母养老啊 我妹妹性格生性薄凉 我怀疑我妈老了[doge] … 等着看吧,1.0
安徽,我已经🐏2次了，还甲流过，按照丑国的计划，也许未来我每年都会感染一次不同的病毒，所以我应该活不到70了[哭惹R],1.0
北京,我就只想揍她,1.0
广东,一家其乐融融才是家，很赞同,0.0
上海,不止是线粒体会缩短，怀孕还会分泌一种松弛激素，能让全身的骨头尤其是肋骨和胯骨变松弛，打开肋骨和胯骨让腹部有更大的空间来容纳胎儿。所以很多人觉得生完孩子以后脚变大了、腰变粗了、屁股变大了，再也穿不上以前的裤子和鞋了。这不是错觉，因为你浑身的骨头在怀孕期间确实都松弛了一圈，所以生完以后整个人的骨架(包括面部）都会比之前大一圈，这个是不可逆的。怀孕会变丑。这不是一句玩笑，这是事实[doge],1.0
重庆,有孩子，可以让自己活腻的人生再活一次，重新体验生活乐趣 悲伤 喜悦以及充实,0.0
福建,我觉得人生皆苦，不舍得让他来受苦,2.0
未知,我不想生，大多因为觉得没有足够的能力责任和勇气，生孩子又不是多一张嘴吃饭。,2.0
北京,不用再担心无子了。,1.0
河南,如果自己没有安全感，就别生,1.0
辽宁,现在回家最开心的事就是看到宝宝笑嘻嘻的找你抱抱,0.0
湖南,我先活到60岁吧，活不到也没关系，死就死了[微笑R],1.0
重庆,不知道65能不能退休,1.0
四川,看描述感觉我们性格和观点好像。感谢分享，更加坚定我丁克的决心[偷笑R],2.0
未知,觉得在制造焦虑的该不会是 繁殖就好 生了就好 有事就牺牲你 反正你是宝宝妈妈 一切往饿不死的标准来 自然不会焦虑,1.0
未知,生孩子太麻烦了。你想想27 28的年纪。说实话，你自己的人生都还没活通透。一个月的工资房贷车贷还没还完。还要加上一个孩子，本来两口子过的还算开心。多了孩子，烦恼就多了很多。小时候就需要人专门照顾孩子。大了需要考虑他的就读问题。到了他二十多岁还要考虑他就业问题。那啥时候才是自己的时间呀[失望R],2.0
广东,现在中国人年纪大的人三观，还没有到达这么通透。，极少数个别认为这样子吧。认清现在的社会观，不乱多生孩子，理智一点，现代年轻人普遍性都不愿意生孩子了。别人觉得是自私，可是尊重自己也是大事。,1.0
湖南,你不生他也不生以后还有人类文明吗？,0.0
未知,我其实还挺喜欢小孩的，路上遇到或者游戏里遇到我都会主动跟他们玩，我是我圈子里比较喜欢小孩的，所以我说我没有结婚生子的打算他们都不信[笑哭R],0.0
上海,痛并快乐着 到最后不是孩子离不开我们 而是我们离不开孩子 多了生命的意义和精神寄托,0.0
未知,接丁克对象（或尊重我选择的对象）[玫瑰R],2.0
上海,读研，一般的花销是15万,1.0
河北,读过书和没读过书形成鲜明对比,1.0
广东,[机智][机智][机智],1.0
未知,看命 比如我外公90岁去世的 也没病 就是老了人没劲了 去世前几年半瘫不瘫的 吃喝拉撒都要有人照顾 吃饭要人喂 上厕所也要人扶 他年轻时重男轻女 对我舅舅出钱出力 我舅舅孝顺 他也有这个条件 他和他儿子做生意的比较闲 他两媳妇都没上班没事做 于是 一家四口围着我外公一人转 我外公最后那几年被伺候的很好 但是现在大部分人都是孩子有可能在外地有可能不孝顺有可能自顾不暇 都是命,1.0
安徽,评论一条，我想说，我的父母给了我最大的爱，他们就是普通的农民，工人！给了我勇敢面对责任的勇气！既然我有了，我就得让她也感受到父母的爱，我努力的工作，不是因为我是一个韭菜，而是，能让她快乐一点,0.0
未知,如果不结婚不生孩子，上述问题归零，想想都很爽不是吗[偷笑R],2.0
陕西,我妈：养一个是养，养几个也是养，原来的人那么穷，都养几个娃，现在的年轻人，一个娃还养不起[裂开][裂开][裂开]妈的，真烦死了[发怒],2.0
未知,聊明白了都再见了吧,1.0
未知,那正好 谁啊？,1.0
浙江,让我充实又快乐，感觉人生充满了意义[比心],0.0
广西,其实现在大多女性不愿生养不起只是其中一项，最近我老刷到生完孩子怎么了怎么了伤害多大多大，都是在只要焦虑[捂脸],1.0
广东,几钱礼金,1.0
北京,怀孕期间和生产的费用还没算呢,1.0
未知,生的不是孩子 是人质 是绑架你消费的内需工具人,2.0
山东,怎么样都会后悔，买彩票没中奖会后悔，没有买看到别人中奖也会后悔，赌博心理，我只觉得现阶段我并不想要孩子，我会后悔也是以后的事，我后悔的事多了，没好好读书考清华北大我也挺后悔的，怎么我说给你听，你就能好好读书考上清华北大吗？哈哈哈,1.0
未知,不要看这些，真的就是逼我们要不起孩子，不敢要。,2.0
江苏,不生孩子的大多数是过得还不错的，生个孩子会降低生活品质那种。穷人反而会生。,1.0
北京,但是孩子带给自己的快乐也是无价的。当你没有目标的时候，有孩子后反而会变成更好的自己,0.0
云南,区别大了去了，妈妈生完宝宝皮肤容易松弛，抵抗力下降，长斑长痘，长妊娠纹，熬不完的夜，操不完的心各种问题等等，虽然不是每个妈妈都在这种，但是很多都会出现这些问题，每个当妈妈的都不容易,1.0
山东,我老了就去资助贫困大学生  让她按时来看我就好[萌萌哒R],1.0
山西,感觉有孩子也只是过年过节那几天热闹一下，其他时间孩子也都各忙各的，我也很久才回家一趟，也帮不上父母任何，,1.0
福建,不敢生，万一要生孩子买个毒地，住进去全家致癌,2.0
四川,还没算孩子结婚，婚礼，彩礼（嫁妆），房子，车子，就算给首付多少[失望R],1.0
北京,和同事聊天 10已育女性里7个后悔生娃 ，这7个里有5个都后悔结婚，剩下的1个孩子八个月，1个孩子从小懂事，1个觉得必须有一个孩子才行。,0.0
未知,点赞少于十万的视频我都不看[捂脸],1.0
黑龙江,做为一个女孩的妈妈，满足了我购买小时候喜欢的公主裙，喜欢的玩具，让独生子女的我多了一个亲人,0.0
江西,有子女也要进养老院，这句话破防了,1.0
陕西,这就是为什么要放开二胎三胎，就是让权贵们生育，这样对底层人口会进行稀释，50年后，剩下的就是他们眼中的“优质基因”产物……,1.0
韩国,结婚，还可以吧，就是一起旅游，吃美食，生病陪你去医院，听你诉说各种事情，一起看电影，一起养宠物，他的家人把你当女儿，让你吃饱喝足穿暖[抱抱你],0.0
广东,生下来等你老了就送去养老院了,2.0
未知,可不能这么说，这里可容不下说生孩子好的言论[汗颜R],0.0
四川,评论看哭了，感同身受，孩子才是这个世间最美的美好,0.0
未知,我家属于不会耽误我花钱但是，实际上我知道家里情况也就这样，局限性太大了，这是社会问题，社会不想你有钱。,1.0
未知,很怕疼，打针我都觉得很疼，大姨妈疼的时候我都想紫砂，想想生孩子的痛都觉得恐怖[哭惹R],1.0
未知,突破[捂脸]了你还有时间了吗,1.0
福建,我的儿子，一辈子开心快乐就好了，爱你,1.0
未知,不生 婚都不结 感觉男人都不靠谱[再见R],2.0
未知,孩子就是自己的镜子🪞 越照越恐惧,2.0
四川,生了娃时候失去了很多。但是拥有的绝对是任何事物都无法替代的美好。那种牵肠挂肚那种爱。真是任何一种情感都比拟不了,0.0
北京,千万不要生 谁生谁后悔[doge],2.0
江苏,咱俩想法一样一样的，别人都总会说，等过几年你不能生了，到时候你老公想要孩子了看你怎么办，我就说那就离呗，和平分手，他找别人去生，我自己乐的自在[笑哭R]他们都觉得我是在说胡话，觉得不可思议似的,2.0
山东,不知道为什么   崩溃时也会后悔为什么要生孩子，但更多的是我好爱她，她是唯一一个哭起来会让我方寸大乱的人，我只要她好，平安喜乐,0.0
江西,"跟大家普及一下婚姻法吧
1不领结婚证分开顶多算分手，法律上还是头婚。
2小3孩子一样有继承权不用承担负债。
3男方或者男方原生家庭欠下的债款，非婚女方和孩子不用偿还，结婚对象要承担夫妻共同债务。
4男方犯罪，非婚孩子不影响上学和考公，合法婚姻对象必须承担，除非女方隐忍别报警。
5.不会因为已婚未育找不到工作
6.新的婚姻法，彩礼可以退，嫁妆是赠予，法律规定！有本事你就去告
7:没结婚打人是故意伤害，有结婚证打死你也是家庭纠纷，结婚证就是男人合法打人的保护伞，如果你身强体壮抗揍还能打赢就太好了[害羞]。
还有最重要的一条妇科病:男性带菌不带病，女性一接触就发病，这就是女性生理结构弱点。（复制的，让每个集美看到[舔屏][舔屏][舔屏]）",2.0
黑龙江,他给我带来了疲乏，也带来了快乐，让我体会到什么叫倾尽所有的付出而不求回报，我只愿他快乐，从心里的快乐，不畏惧世俗的眼光,0.0
河北,裙子是我怀孕前的[哭惹R],1.0
日本,孩子在幼儿时期就已经尽了最大的孝道。,1.0
上海,算少了…[笑哭R][笑哭R][笑哭R],1.0
天津,说得好，不过我是升级版，我不结婚[吃瓜R],2.0
未知,生了孩子可以治愈自身的不足，发现自己的问题，一起和孩子成长成更好的自己,0.0
山东,我感觉一个孩子就可以了，为什么身边的人都说让我再生呢？,0.0
IP未知,现在孩子大多两代人在抚养[快哭了][快哭了][快哭了],1.0
未知,到年纪了领养一个呗。。。,2.0
北京,好羡慕啊,1.0
广东,真的是一不小心就长大了,0.0
未知,我怕自己都会失业,1.0
吉林,没啥用，养孩子也不一定能养老，就图一乐，你能重新的回忆起你的童年，想想你小时候的人和事，你参与到另外一个人的童年，随着他长大，你又像重新长大一次活了一次,0.0
广东,我看多了老人老了，年轻人无力或无暇照顾的案例，只能说养儿防牢真的不行了。给自己存笔钱比啥都重要。[吧唧R],1.0
辽宁,各活各的,1.0
山东,胶原蛋白流失了 我也是,1.0
未知,感谢，收藏了[飞吻R],1.0
上海,不想要老婆，但想要一个自己的孩子，但没老婆就没孩子，无解,0.0
广东,有继承人和没继承人的区别,1.0
未知,我也不想要孩子，自己都活不明白，要什么孩子[黑薯问号R],2.0
黑龙江,成就他的同时 也在成就你自己,0.0
广东,性感的身材穿着性感的睡衣，让男人流着性感口水[调皮],1.0
中国澳门,赞同你的想法，虽然我是个二胎妈妈，人生本来就是丰富程度更重要，不过二胎我也没打算背负太多，娃们都给我利索长大，女人还是要解放思想，有娃没娃，都要自在，别想着包袱[飞吻R],0.0
北京,羡慕[doge],1.0
未知,说得太对了,1.0
未知,反正我遇到一个好男人[灵机一动],0.0
广东,很伟大,1.0
甘肃,不孝有三无后为大，人一生是大的财富就是孩子。,0.0
广东,希望我43岁的时候也有这样的生活[哇R],1.0
上海,可是怀孕前一年到生完两年就4年过去了，衰老肉眼可见也是正常的呀。我每年6月都跟学生一起拍毕业照，就能明显看出自己一年一年老了，跟结婚生娃没关系。,0.0
浙江,我看到我儿子的时候就像看到我小时候的样子。[呲牙],0.0
未知,博主还是很客观的,1.0
江苏,没有子女，在养老院都要受欺负[捂脸],0.0
广东,养了那么多小狗,1.0
广东,不后悔生小孩 但是有得选我选择不生[微笑],2.0
未知,看到这么多人选不生我就放心了,2.0
湖南,来湖南问，你算是问对地方了，我说不结婚，爸爸妈妈说要把我扫地出门[嘴唇][嘴唇],1.0
黑龙江,到老还得是孩子给撑腰，要不然处处受欺负，我有俩儿子给我撑腰 我生病俩孩子照顾我，我觉得挺好的[大笑],0.0
河南,问他们结婚有什么好处，注意看他们反应[泣不成声][泣不成声],1.0
加拿大,看钱吧，没钱有孩子又怎么样，他还想着怎么在从你身上压榨一些出来,1.0
北京,身体不行而极度不爽跟有没有孩子没有半毛钱关系，谁家的孩子都不能钻进血管去通血栓，谁半身不遂谁自己受着。,1.0
山东,所有的人都是自私的，社会不会进步，环境不会变好，我们生的不是自己的希望，也不是国家的未来，二是我们自己爱情的结晶，我爱她，她也爱我，我们的小家有未来，我们的国家才会有希望。,0.0
湖北,有没有孩子和老年是否孤单没办法对接的，太多老人儿女成群一样被送往老人院，更有甚者已和子女不相往来互不亏欠…反而是遵从“未婚未育保平安”原则、独立快乐了几十年的人，由于内心强大、经济独立反而能获得更好的老年生活[笑哭R],2.0
未知,会，[偷笑R]我就不想要孩子,2.0
福建,爸爸黑头发，女儿金头发？这妥妥的被绿了啊。,1.0
未知,你是没社保？就算你没有，你老公有都可以报销，怎么能只说花费不提报销？,1.0
黑龙江,跟她混很多小时候没干上的事，没吃过的东西，没去过的淘气堡，没旅过的游，弥补小时候所有遗憾，哈哈哈，我的小工具人[呲牙],0.0
未知,两个人过的开心很重要 孩子可以晚点要[偷笑R],0.0
北京,有个小闺密 饭搭子,0.0
江西,老太太的想法好自私,1.0
云南,不会的，我会在身体开始衰败时去安乐,1.0
江苏,晚了，我醒悟的太晚了[哭惹R],1.0
河北,你知道么？那是人生的希望，生命的延续，快乐的源泉和未来的期待,0.0
未知,不生娃能和老公相处好吗,1.0
浙江,那不就是我公婆，特别是我婆婆，她真的很棒[猪头][猪头][猪头],1.0
浙江,只要钱给够，很多人愿意生[doge]，就看ZF诚意有多大了,1.0
上海,最讨厌那句：那会我们怎么怎么样……,1.0
湖南,我在想是不是我们这一代的人的婚姻没有什么幸福感，导致下一代不想结婚？,1.0
北京,都一样 说白了你就是没体验过有孩子的乐趣,0.0
未知,我喜欢小孩，但是不会生孩子，非常恐孕，看见产房会晕倒的程度,2.0
未知,他决定不要孩子我们才会在一起，他结扎我们才会结婚,2.0
未知,会啊为什么不会，我也不想生[笑哭R] 正好想法一致,2.0
辽宁,想的真多，先活到退休再说吧,1.0
广东,怀孕一个月就憔悴显老了[笑哭R],0.0
未知,养儿并不防老！！存钱才是王道！！[飞吻R]结婚10年，躺平了！开心！,2.0
江苏,看你刚生完的状态蛮好的，应该和怀孕没什么关系，是熬夜带娃累的[笑哭R]养娃比怀孕辛苦多了,0.0
广东,还是得生孩子，因为我想知道我自己的孩子长啥样[捂脸],0.0
山东,直接不感兴趣,2.0
未知,结不结婚都可能会后悔，生不生孩子都可能会后悔，人这一生永远都在做选择，重要的是坦然接受还是一直后悔还是上网讨伐做其他选择的人。,1.0
上海,🐏又🐏，甲流，支原体，感觉最多80，70都可能活不下去了,1.0
陕西,会憔悴很多 我看了我哺乳期时候拍的视频，脸凹陷老的不行 断奶后胶原蛋白恢复很多[笑哭R],1.0
广东,主要是00后的我还没有对象[泣不成声],1.0
四川,真的会老很多。我看我孕前的照片都不敢和现在的我对比,1.0
广东,其实就是在享受完人生该享受的以后，财务上也比较富裕了，自然而然就会想要孩子啦。这就是为什么很多富二代大学毕业就着急生个孩子来玩儿[笑哭R][笑哭R],0.0
未知,没有良好的经济基础和成熟的心态和责任感还是不要生孩子了，生下来孩子遭罪大人也累,1.0
浙江,尊重生的，尊重不生的。没啥好说的，不过是不同的人生体验而已。,1.0
广东,[图片表情],1.0
四川,生吧，除夕夜要上班的哟。,0.0
北京,最后一句话说的很好，我只需要父母还有朋友就够了，结婚生孩子真没必要。,2.0
未知,可能很多人不知道吧…每一代其实也只有三成的人能留有后代[doge][doge][doge],1.0
广东,我小孩一年级，这个暑假他一人去表哥家住了[泣不成声][泣不成声][泣不成声],1.0
广东,丁克会后悔，生了也会后悔,1.0
湖南,我爱我,2.0
广东,真棒👍,1.0
未知,大多丁克都不是主动选择的 难言之隐罢了,0.0
河北,以后的事情不知道，连我爸那个年纪的人都没有指望过孩子来养老，我们更不要想了。就目前来说，我发现孩子在家的时候我就被推动着做安排计划，孩子不在家的时候我简直是拖延症晚期。可能我不是个自律的人[笑哭R]。虽然有孩子之后有了很多的辛苦和付出，但是好像也挺有意义的，心里有牵挂生活有重心。我也会追求自己的事业啊兴趣爱好啊交友啊，偶尔把孩子送给老人带几天，大家都开心。不管是不是有孩子，日子还是自己的，过得好不好跟这个没有太大关系。,0.0
江苏,这都是对经济充裕，内心富裕的人来说的。中国找不出两个这样的父母！,1.0
安徽,在城市没孩子老了也可怜不到哪去，不住村里屁事没有[doge],2.0
江苏,我妈跟我说婚姻给不了女性好处，把自己过过好，自己开心养个小猫小狗一回家没有孩子多好，有钱留着自己用，不要想着靠男人，就连我班主任都说不要靠男人要靠自己[舔屏],2.0
江苏,我的意见是：喜欢生的多生点，生10个,0.0
未知,34了依然保持丁[飞吻R],2.0
甘肃,啥都好，就是费人费钱！一个就好，千万别多生了,0.0
内蒙古,养孩子一年平均至少6w 还不算长大了上大学各种天价费用 起码得养到28岁左右 至少吧 算一算多少吧 在这个期间还要养自己 就是停不下来不敢停的状态 也许孩子养到了自己就飞了 一年年在外地奋斗寻找自己的生活 好了怎么都好 不好牵肠挂肚50岁还要给孩子补贴……大概率就是这样,1.0
福建,不一定能活到80,1.0
未知,快四十了，孩子五岁，和阿姨俩一起带，这个牺牲真的是毁灭性的[泪奔]我现在已经对各种兴趣班厌学，他爱学不学。我喜欢滑雪，我儿子从来不喜欢，我一天就爱往外跑，他死宅[捂脸]说不上来，反正，怕他了…,2.0
未知,[石化R]这让准备生娃的我犹豫了,1.0
广东,但是有很多人不敢面对这种真实的问题。,1.0
未知,这是闲的么[偷笑R]，想太多了吧,1.0
广东,天啊 姐妹 你刚生完整个状态都好好啊 在发光耶,1.0
广东,我曾是一个自私鬼，直到我有了我的女儿，我想把最好的送给她,0.0
未知,在这儿,1.0
